review_id,order_item_id,customer_id,review_date,rating,review_text
226668,95053,14107,2024-06-02,4,Excellent
226669,119043,11897,2024-02-12,5,Excellent
226670,105655,13189,2026-05-11,1,Excellent
226671,118531,12484,2025-09-02,5,Good
226672,94099,11497,2025-07-28,4,Very good
226673,106154,14849,2024-12-19,5,Good
226674,108017,13450,2025-09-26,5,Poor quality
226675,114397,10644,2025-06-08,5,Excellent
226676,108325,14767,2025-08-04,2,Could be better
226677,116241,12817,2024-12-31,4,Poor quality
226678,96889,12953,2024-01-13,4,Average
226679,112356,11706,2025-02-26,3,Good
226680,92525,13894,2025-07-21,4,Good
226681,104734,11702,2025-06-03,4,Excellent
226682,93922,12793,2025-04-11,5,Excellent
226683,113092,10039,2025-03-10,4,Good
226684,108717,10345,2025-09-20,5,Good
226685,113460,10302,2025-08-20,2,Could be better
226686,111182,13750,2025-02-05,5,Excellent
226687,108703,10118,2024-08-18,4,Average
226688,110087,13815,2025-08-14,5,Excellent
226689,114930,10667,2024-09-18,5,Could be better
226690,90350,13865,2024-01-20,5,Could be better
226691,100472,14234,2026-03-02,4,Good
226692,105611,13281,2026-04-22,5,Average
226693,108987,14789,2024-07-01,1,Excellent
226694,107041,12463,2024-09-30,3,Poor quality
226695,112250,13754,2026-05-05,4,Poor quality
226696,106669,10279,2025-01-01,5,Average
226697,93215,14716,2025-05-11,4,Excellent
226698,102486,10339,2024-01-09,5,Average
226699,114608,11551,2026-05-04,5,Average
226700,107657,14008,2026-05-15,5,Average
226701,96003,12682,2026-07-14,5,Could be better
226702,120425,14954,2024-11-18,3,Good
226703,98417,13144,2024-09-16,2,Excellent
226704,102688,13427,2026-02-27,5,Could be better
226705,91958,11865,2024-04-07,1,Excellent
226706,98364,14018,2024-03-19,5,Average
226707,108664,14914,2024-07-11,5,Average
226708,114548,13835,2026-02-26,3,Very good
226709,93785,14917,2024-05-15,4,Average
226710,102500,10857,2024-11-30,4,Good
226711,95766,11085,2026-05-03,5,Excellent
226712,120011,10554,2024-01-18,4,Good
226713,94936,14771,2024-05-22,5,Average
226714,98541,14706,2024-05-16,5,Could be better
226715,112804,12893,2025-07-25,2,Could be better
226716,106786,12017,2025-03-26,2,Could be better
226717,98107,10621,2024-04-26,5,Could be better
226718,113828,12114,2024-03-17,4,Poor quality
226719,117107,11316,2025-01-15,5,Excellent
226720,105049,11871,2026-08-19,4,Could be better
226721,90464,10896,2024-10-23,4,Average
226722,99169,12103,2025-06-24,4,Excellent
226723,102070,11851,2025-05-28,5,Excellent
226724,90618,12621,2025-07-15,1,Could be better
226725,104976,13374,2024-05-27,5,Excellent
226726,112022,14885,2025-03-22,2,Very good
226727,100995,12881,2026-01-25,3,Excellent
226728,118650,13155,2025-07-23,5,Excellent
226729,104511,12671,2024-09-10,5,Poor quality
226730,100259,10614,2024-04-15,1,Very good
226731,111190,10253,2024-10-22,4,Poor quality
226732,110970,14366,2025-09-22,4,Could be better
226733,91358,11931,2025-07-10,2,Could be better
226734,106162,14708,2025-08-07,3,Could be better
226735,116023,10428,2024-05-24,3,Average
226736,105491,12473,2025-10-30,4,Very good
226737,99888,14000,2026-02-23,3,Average
226738,113381,12346,2024-07-25,2,Average
226739,103463,10643,2025-10-22,4,Very good
226740,99017,11602,2024-05-10,5,Good
226741,113881,10622,2024-04-29,4,Good
226742,99947,14276,2025-12-22,2,Could be better
226743,96733,14996,2026-04-01,5,Poor quality
226744,90814,12238,2025-07-28,5,Could be better
226745,93665,11191,2025-12-13,3,Poor quality
226746,98463,10774,2024-01-05,5,Good
226747,104179,11788,2025-04-08,4,Average
226748,90445,12303,2024-05-21,4,Poor quality
226749,114828,14010,2025-03-21,5,Average
226750,113985,14588,2025-03-08,5,Very good
226751,93474,13576,2024-07-24,5,Could be better
226752,99899,14064,2024-02-15,2,Excellent
226753,105986,10919,2024-10-03,1,Could be better
226754,106759,14381,2024-04-07,3,Could be better
226755,98686,11206,2024-11-05,3,Excellent
226756,117189,10524,2025-03-09,4,Poor quality
226757,95251,12304,2025-10-31,4,Good
226758,103700,11599,2025-01-06,1,Very good
226759,97557,12335,2026-03-24,3,Poor quality
226760,108245,13331,2024-01-18,1,Good
226761,103423,10031,2025-10-29,3,Excellent
226762,103161,12541,2025-02-05,4,Could be better
226763,120897,13483,2025-06-18,2,Average
226764,100916,13296,2026-03-02,4,Average
226765,108647,10092,2025-10-25,5,Could be better
226766,99212,10526,2025-10-09,5,Very good
226767,119824,11717,2025-09-16,4,Average
226768,116137,10095,2026-01-09,1,Poor quality
226769,109327,13788,2025-12-08,4,Average
226770,105347,13873,2026-02-12,5,Could be better
226771,118940,10195,2026-07-14,2,Average
226772,117669,13775,2024-09-29,5,Excellent
226773,110272,13553,2025-03-29,3,Could be better
226774,119871,12218,2024-09-05,4,Poor quality
226775,93880,11944,2025-10-27,5,Poor quality
226776,99374,10731,2026-01-14,2,Excellent
226777,104329,12663,2025-05-12,5,Excellent
226778,117628,11871,2024-01-31,5,Poor quality
226779,95229,13632,2025-03-30,3,Could be better
226780,99325,11287,2026-05-05,5,Very good
226781,112352,13844,2025-08-31,5,Could be better
226782,116878,14944,2024-08-15,5,Could be better
226783,104885,11505,2025-12-27,3,Very good
226784,92026,10775,2025-07-22,3,Average
226785,114896,10653,2025-01-16,1,Could be better
226786,115211,10809,2025-02-05,5,Average
226787,104601,11192,2025-10-04,4,Good
226788,94123,13425,2025-05-15,2,Good
226789,91364,10121,2026-04-02,5,Very good
226790,108083,12192,2025-05-28,5,Poor quality
226791,98538,12055,2025-01-18,3,Good
226792,99826,14403,2025-02-19,3,Poor quality
226793,104550,12058,2025-12-24,1,Average
226794,112306,10279,2025-12-25,3,Poor quality
226795,118824,12478,2024-10-05,4,Good
226796,104356,10811,2024-04-11,3,Average
226797,99035,12382,2026-07-20,4,Poor quality
226798,93175,14453,2026-08-18,3,Average
226799,102428,14564,2024-08-15,4,Very good
226800,111608,12847,2024-01-06,4,Good
226801,106279,12565,2024-05-20,5,Very good
226802,90019,10824,2026-04-25,5,Could be better
226803,105492,13214,2025-06-11,2,Excellent
226804,101501,14862,2024-12-10,3,Excellent
226805,100581,13521,2024-07-06,5,Very good
226806,92600,12955,2025-07-17,4,Average
226807,91915,13264,2026-05-19,4,Very good
226808,97277,14731,2025-04-04,5,Very good
226809,120493,10130,2026-07-20,5,Very good
226810,118917,13637,2025-02-10,4,Could be better
226811,103981,11174,2025-04-14,5,Excellent
226812,119594,13216,2025-08-27,4,Excellent
226813,94481,11035,2024-12-24,5,Very good
226814,112083,11302,2026-08-26,5,Average
226815,102279,14133,2024-02-25,5,Average
226816,113646,10735,2024-05-28,3,Good
226817,107858,14800,2025-11-26,5,Could be better
226818,103980,12002,2026-01-26,5,Good
226819,115750,10200,2025-08-21,5,Could be better
226820,102952,10935,2025-01-12,3,Good
226821,113589,13990,2024-03-03,3,Could be better
226822,116324,10025,2024-03-07,5,Very good
226823,101308,11956,2025-09-16,4,Very good
226824,118230,13706,2025-05-02,4,Excellent
226825,109121,12884,2024-03-29,3,Could be better
226826,101069,13934,2024-03-25,5,Excellent
226827,104082,11552,2026-07-10,5,Excellent
226828,93700,13404,2026-01-16,5,Good
226829,98162,13703,2024-01-01,3,Good
226830,118018,11457,2024-03-15,5,Excellent
226831,119495,11531,2024-05-06,4,Good
226832,115562,11494,2026-07-11,4,Good
226833,94333,12620,2025-07-14,3,Good
226834,114629,12789,2024-02-11,5,Very good
226835,107578,11797,2025-09-12,3,Poor quality
226836,100466,11410,2024-07-29,5,Very good
226837,106206,14548,2024-08-09,4,Could be better
226838,114178,13087,2024-01-08,4,Could be better
226839,107927,10774,2024-01-29,3,Excellent
226840,91010,12986,2024-10-10,4,Average
226841,102628,11926,2025-08-10,2,Very good
226842,110947,13376,2025-06-02,4,Could be better
226843,103386,10337,2024-07-07,4,Excellent
226844,92833,13033,2024-10-18,2,Excellent
226845,94997,12287,2024-02-24,1,Very good
226846,97024,12580,2024-04-20,3,Excellent
226847,97888,13692,2024-09-08,3,Excellent
226848,90950,10043,2024-10-15,5,Excellent
226849,109011,10765,2024-09-17,2,Could be better
226850,112703,10310,2026-07-04,5,Poor quality
226851,104450,13226,2025-03-29,3,Average
226852,110367,13179,2025-06-21,5,Average
226853,97019,14022,2026-07-31,2,Average
226854,101681,11191,2025-08-07,5,Average
226855,94916,11208,2024-07-21,5,Excellent
226856,113114,12780,2024-05-25,4,Good
226857,120262,10838,2025-09-22,3,Excellent
226858,99638,14545,2026-06-28,3,Could be better
226859,113058,12094,2025-06-05,4,Good
226860,113025,11769,2024-11-06,5,Average
226861,109944,10182,2024-11-02,4,Could be better
226862,101123,14988,2024-03-15,4,Excellent
226863,114562,11218,2024-04-16,3,Could be better
226864,90593,14046,2026-05-15,4,Good
226865,100352,13514,2026-08-07,5,Poor quality
226866,91401,11892,2024-01-27,5,Good
226867,111077,12283,2025-09-02,4,Very good
226868,109636,13869,2026-02-03,5,Good
226869,117697,11503,2024-11-26,5,Poor quality
226870,101037,10302,2025-02-06,4,Could be better
226871,115480,10496,2025-08-22,3,Average
226872,92460,14920,2025-01-22,5,Good
226873,100121,14320,2026-03-02,3,Poor quality
226874,91522,14123,2024-10-19,5,Excellent
226875,92894,14849,2025-07-09,5,Average
226876,107466,12034,2024-10-04,4,Could be better
226877,111617,12133,2025-06-30,5,Very good
226878,117317,12969,2026-02-25,4,Good
226879,91908,12363,2024-01-08,5,Good
226880,98906,13379,2026-05-17,4,Excellent
226881,120923,12973,2024-01-07,4,Poor quality
226882,117332,10648,2024-06-29,2,Could be better
226883,107494,12765,2025-06-28,3,Poor quality
226884,98359,10530,2025-02-16,4,Very good
226885,101750,14701,2025-01-19,3,Excellent
226886,94637,11855,2025-03-30,5,Average
226887,118207,10019,2025-03-18,5,Excellent
226888,90194,10177,2026-05-31,5,Could be better
226889,109517,11132,2026-08-03,1,Average
226890,108628,11193,2026-02-01,5,Excellent
226891,90059,13636,2024-06-24,5,Very good
226892,111380,11641,2024-08-12,5,Average
226893,100899,10931,2024-01-10,5,Poor quality
226894,93715,13620,2026-02-01,4,Average
226895,113185,13821,2025-03-14,3,Could be better
226896,105378,10135,2026-06-27,2,Excellent
226897,116690,10743,2026-04-22,5,Good
226898,90975,10032,2026-08-02,5,Poor quality
226899,107566,10141,2025-05-07,5,Average
226900,103195,13203,2026-06-08,5,Excellent
226901,105146,11630,2026-05-03,5,Average
226902,95066,10865,2025-08-20,3,Poor quality
226903,109921,10146,2024-12-01,5,Average
226904,115693,12060,2025-05-16,2,Average
226905,112139,14064,2024-05-06,5,Excellent
226906,104521,11376,2024-04-07,5,Poor quality
226907,97028,11319,2025-06-02,4,Excellent
226908,93439,10664,2024-07-13,4,Excellent
226909,113952,11945,2024-09-06,5,Could be better
226910,120378,14165,2025-07-23,3,Average
226911,119851,12333,2025-02-08,4,Excellent
226912,117088,14051,2024-08-14,3,Good
226913,115904,12605,2025-07-21,4,Poor quality
226914,100596,14401,2026-01-06,4,Could be better
226915,112076,12137,2025-10-27,3,Average
226916,91573,10159,2024-11-20,4,Poor quality
226917,92607,13506,2025-01-10,4,Average
226918,102830,13710,2026-03-14,1,Average
226919,98537,10506,2026-01-26,4,Good
226920,94686,13413,2024-11-24,5,Average
226921,95665,14308,2026-04-23,5,Excellent
226922,95353,14602,2024-10-22,5,Poor quality
226923,106880,11846,2025-08-07,3,Could be better
226924,91953,10839,2024-12-15,3,Excellent
226925,111888,11067,2024-03-08,2,Could be better
226926,109857,13422,2025-03-21,4,Average
226927,111268,13956,2026-02-03,3,Average
226928,105429,11579,2025-05-13,4,Excellent
226929,110010,14216,2024-01-22,5,Could be better
226930,118853,13825,2024-10-23,5,Average
226931,103289,14726,2026-01-16,5,Average
226932,113705,14041,2026-07-14,3,Very good
226933,106088,12013,2024-11-28,5,Very good
226934,111682,11656,2024-11-11,5,Excellent
226935,101727,11232,2024-10-31,3,Good
226936,104230,11145,2025-05-23,1,Excellent
226937,105121,12206,2024-08-20,4,Very good
226938,101827,12382,2026-03-29,5,Poor quality
226939,101903,14755,2024-11-16,4,Poor quality
226940,112485,14112,2024-10-14,4,Excellent
226941,114453,14082,2024-11-27,5,Very good
226942,101480,12832,2025-02-04,4,Good
226943,93183,10964,2024-04-09,4,Could be better
226944,112582,14987,2026-01-30,3,Good
226945,92738,10736,2026-07-31,2,Excellent
226946,99495,14561,2025-12-22,3,Average
226947,98569,11393,2025-02-19,5,Average
226948,93107,13113,2025-01-09,5,Very good
226949,91521,10257,2024-08-22,4,Good
226950,112880,10880,2026-03-01,4,Very good
226951,110566,12824,2026-06-23,4,Poor quality
226952,113152,11273,2024-04-22,4,Average
226953,101136,13373,2025-06-18,4,Could be better
226954,112606,13130,2026-07-01,4,Good
226955,97713,11765,2025-12-25,4,Very good
226956,99439,11858,2026-04-13,4,Very good
226957,108826,10920,2026-06-02,1,Could be better
226958,112239,12982,2025-10-10,5,Good
226959,117157,12427,2025-05-22,2,Average
226960,94942,12970,2025-12-09,2,Good
226961,117672,11228,2026-05-17,4,Could be better
226962,119790,11989,2025-02-11,3,Average
226963,96915,12075,2024-03-13,4,Average
226964,116752,12848,2025-11-21,5,Poor quality
226965,96281,14950,2026-07-30,4,Excellent
226966,91591,10021,2024-07-10,4,Good
226967,100525,13243,2024-09-20,4,Very good
226968,110569,13670,2025-10-27,3,Poor quality
226969,104516,11089,2026-01-09,5,Could be better
226970,104442,12279,2025-03-18,4,Could be better
226971,109186,13740,2026-03-06,3,Poor quality
226972,112087,11484,2025-01-06,5,Could be better
226973,91472,12818,2024-03-25,3,Average
226974,116486,14960,2026-07-11,4,Excellent
226975,92355,11629,2024-09-21,3,Could be better
226976,109731,12420,2025-02-18,3,Could be better
226977,113059,10150,2025-05-14,5,Very good
226978,99090,14476,2025-02-01,5,Average
226979,109221,10857,2026-05-24,4,Good
226980,107359,13208,2024-12-31,4,Good
226981,119580,10649,2024-06-13,4,Poor quality
226982,99482,13583,2026-04-18,4,Very good
226983,109681,13899,2026-03-06,4,Poor quality
226984,115793,11477,2026-04-08,4,Good
226985,95234,10409,2026-07-15,4,Excellent
226986,118167,11442,2024-03-13,5,Average
226987,100484,11287,2026-06-16,5,Very good
226988,101735,12416,2025-12-21,5,Excellent
226989,94975,11351,2024-09-04,5,Very good
226990,98425,14414,2026-03-26,4,Poor quality
226991,114511,12452,2024-01-06,5,Average
226992,109286,10569,2024-10-03,3,Very good
226993,114813,12684,2026-03-06,5,Poor quality
226994,117805,12877,2025-03-24,4,Good
226995,97004,13323,2024-10-16,5,Could be better
226996,106732,13513,2025-02-08,5,Average
226997,114512,12779,2025-06-15,2,Excellent
226998,92064,13301,2024-05-20,4,Average
226999,102496,11508,2025-02-27,5,Could be better
227000,110249,10757,2025-12-20,3,Could be better
227001,92009,14133,2025-12-06,5,Excellent
227002,95150,13052,2026-08-02,5,Could be better
227003,95693,14163,2025-09-16,4,Very good
227004,97847,14466,2025-10-22,1,Poor quality
227005,119822,11028,2024-09-13,3,Could be better
227006,108830,10460,2026-04-10,5,Average
227007,114559,13235,2026-08-14,4,Good
227008,97725,13629,2025-04-08,4,Poor quality
227009,112343,12953,2024-11-23,5,Good
227010,92075,11092,2026-06-25,4,Excellent
227011,106075,13076,2026-05-27,4,Good
227012,106396,10336,2024-09-02,4,Very good
227013,120764,10327,2024-03-12,3,Good
227014,96486,11463,2025-07-25,5,Poor quality
227015,94697,10805,2025-02-03,4,Poor quality
227016,114306,14432,2025-03-31,4,Poor quality
227017,102598,12741,2026-03-01,1,Average
227018,114257,13731,2024-12-16,3,Average
227019,105181,11813,2025-02-26,5,Average
227020,96256,12009,2026-04-20,4,Very good
227021,100188,13892,2024-12-25,1,Good
227022,111719,10474,2026-07-04,3,Poor quality
227023,99892,12363,2026-02-24,5,Excellent
227024,113760,13775,2026-07-29,4,Very good
227025,118718,11652,2024-01-12,5,Excellent
227026,119947,10193,2024-07-26,2,Average
227027,92101,11693,2025-09-26,4,Excellent
227028,97756,13294,2024-03-04,5,Good
227029,97216,10961,2025-03-13,4,Excellent
227030,101200,12211,2025-07-17,4,Good
227031,97974,14143,2026-03-07,4,Could be better
227032,111935,13096,2026-07-09,3,Very good
227033,94898,12371,2025-10-16,4,Very good
227034,109587,12842,2026-02-21,5,Good
227035,118648,13114,2025-12-31,4,Good
227036,108559,13995,2025-09-03,4,Excellent
227037,97362,14365,2026-06-19,5,Could be better
227038,116609,11267,2025-05-13,5,Excellent
227039,113906,11486,2024-03-11,3,Good
227040,118344,12431,2025-09-03,4,Poor quality
227041,101749,14064,2025-11-09,5,Excellent
227042,90544,12514,2024-05-12,3,Average
227043,115250,13166,2025-04-22,1,Poor quality
227044,94671,13156,2026-02-22,4,Average
227045,99535,14907,2024-07-08,2,Could be better
227046,107399,14350,2025-09-04,3,Average
227047,107786,11004,2025-05-11,5,Average
227048,108408,12140,2025-07-31,5,Very good
227049,107851,12328,2025-05-17,4,Excellent
227050,110057,12148,2026-05-17,4,Could be better
227051,98238,12756,2025-09-15,5,Average
227052,99197,11616,2024-04-11,1,Excellent
227053,92440,10186,2025-09-28,5,Could be better
227054,115608,13560,2024-01-29,5,Excellent
227055,111865,14032,2026-05-15,4,Very good
227056,114196,14454,2024-07-08,2,Could be better
227057,93647,13249,2024-05-27,4,Could be better
227058,101198,10712,2025-04-23,4,Could be better
227059,96528,14457,2025-06-13,2,Could be better
227060,90594,14046,2024-12-20,4,Average
227061,118116,12960,2026-04-06,2,Average
227062,93902,11266,2025-01-20,2,Poor quality
227063,118181,10652,2024-05-09,4,Could be better
227064,113890,14479,2026-05-13,5,Excellent
227065,92480,12502,2026-05-22,1,Poor quality
227066,98301,12904,2024-08-07,5,Could be better
227067,111711,14087,2026-03-31,5,Excellent
227068,116211,11908,2024-08-04,3,Excellent
227069,91235,12094,2025-10-14,5,Very good
227070,92920,10712,2025-07-23,3,Poor quality
227071,94373,14662,2024-08-16,3,Poor quality
227072,99856,10546,2026-03-04,3,Could be better
227073,97762,11372,2026-07-21,4,Very good
227074,106878,13455,2025-05-08,5,Excellent
227075,116870,11375,2025-05-03,1,Poor quality
227076,92199,11682,2026-04-12,4,Average
227077,103389,10670,2025-03-04,4,Poor quality
227078,110511,12638,2025-04-27,4,Average
227079,98510,11036,2024-04-03,4,Good
227080,100370,13429,2024-01-19,3,Average
227081,108191,11586,2024-06-07,5,Could be better
227082,120030,12309,2026-06-30,3,Average
227083,110977,13532,2024-03-14,4,Average
227084,94733,10525,2026-01-22,3,Could be better
227085,96569,11794,2025-05-02,4,Poor quality
227086,110831,13496,2025-12-21,5,Very good
227087,100843,12019,2025-09-19,2,Could be better
227088,117728,10511,2026-02-13,5,Good
227089,108779,14088,2024-04-22,4,Excellent
227090,119801,10441,2025-05-20,4,Average
227091,101171,11119,2024-09-16,5,Excellent
227092,104709,13964,2024-05-07,5,Poor quality
227093,100607,13005,2026-04-14,3,Poor quality
227094,108640,13558,2025-03-01,2,Excellent
227095,115434,12574,2024-06-07,5,Excellent
227096,107598,11680,2025-07-29,4,Could be better
227097,104398,10323,2026-06-30,5,Average
227098,97471,11706,2024-12-31,2,Could be better
227099,95636,13959,2025-02-16,1,Good
227100,95885,12558,2025-04-12,2,Average
227101,96089,13341,2025-11-15,4,Good
227102,104764,14051,2025-01-13,3,Good
227103,98958,13393,2025-02-13,5,Good
227104,110708,14731,2024-09-25,4,Average
227105,106170,12475,2026-03-08,5,Good
227106,91882,11044,2025-04-20,4,Average
227107,91005,13529,2025-02-06,3,Could be better
227108,105419,10865,2025-09-21,5,Average
227109,100376,12190,2025-09-18,5,Average
227110,114693,13285,2025-06-02,3,Average
227111,92296,11421,2025-04-21,5,Average
227112,114988,11517,2026-03-21,5,Poor quality
227113,95398,13121,2024-04-26,5,Good
227114,118320,12707,2026-03-18,3,Excellent
227115,111304,11915,2025-09-22,5,Could be better
227116,108497,13906,2025-11-02,5,Average
227117,91327,14784,2025-12-11,5,Poor quality
227118,114365,10630,2025-02-17,5,Poor quality
227119,109013,10436,2026-06-18,1,Average
227120,105312,13163,2024-01-06,5,Poor quality
227121,105960,10807,2025-07-14,3,Poor quality
227122,106664,13216,2026-01-05,5,Very good
227123,94959,14774,2024-07-02,1,Good
227124,106251,14237,2025-10-16,5,Excellent
227125,118948,14390,2026-02-22,5,Good
227126,118288,12914,2024-01-07,3,Could be better
227127,109547,14558,2025-11-06,5,Could be better
227128,103781,10294,2025-04-16,1,Excellent
227129,104107,10813,2025-09-21,5,Very good
227130,117021,14163,2026-05-02,5,Could be better
227131,119505,14519,2024-08-27,3,Very good
227132,109486,13498,2024-03-04,2,Could be better
227133,117857,12990,2025-07-19,1,Excellent
227134,103209,14800,2026-01-11,3,Poor quality
227135,108832,12528,2026-02-07,4,Could be better
227136,106822,14316,2024-06-03,4,Good
227137,93292,13997,2025-08-15,5,Very good
227138,116899,10940,2024-09-18,3,Average
227139,94801,12775,2024-06-05,4,Could be better
227140,93364,12641,2026-05-09,3,Poor quality
227141,115494,13719,2025-06-12,5,Very good
227142,107996,11513,2025-06-18,3,Good
227143,111931,10492,2026-04-23,4,Excellent
227144,94847,12406,2024-11-12,4,Poor quality
227145,112097,12074,2024-10-05,5,Poor quality
227146,92321,11168,2024-03-25,5,Average
227147,112075,12137,2026-07-15,4,Could be better
227148,111938,12543,2025-01-07,4,Very good
227149,104636,11962,2025-01-30,5,Good
227150,119338,10306,2024-07-12,4,Good
227151,91354,13523,2026-03-09,3,Excellent
227152,95788,13620,2025-09-12,4,Poor quality
227153,103361,14424,2025-07-30,4,Poor quality
227154,112168,13644,2025-08-05,5,Average
227155,107403,13341,2024-09-08,5,Poor quality
227156,115678,10699,2024-12-30,4,Good
227157,119576,14637,2025-11-26,4,Very good
227158,103547,14504,2025-06-07,2,Average
227159,105447,12092,2025-04-02,5,Poor quality
227160,103032,12793,2026-05-14,1,Very good
227161,120026,10947,2025-10-20,2,Average
227162,120531,11472,2024-04-17,5,Excellent
227163,92693,13199,2025-02-04,4,Could be better
227164,99219,14002,2024-10-06,5,Could be better
227165,103091,12161,2024-01-11,1,Could be better
227166,92292,12471,2025-05-16,2,Excellent
227167,115252,12674,2026-06-19,4,Good
227168,93943,12297,2026-06-29,5,Average
227169,112851,11877,2024-07-19,4,Very good
227170,103928,11827,2026-06-08,5,Could be better
227171,117606,12378,2025-04-15,4,Poor quality
227172,115514,10563,2025-01-10,3,Average
227173,94982,14626,2024-07-14,3,Good
227174,119288,10569,2024-11-29,5,Excellent
227175,101054,10725,2025-03-12,5,Average
227176,115040,10277,2025-09-02,3,Good
227177,97919,11323,2025-08-28,5,Could be better
227178,99220,11448,2026-03-22,5,Excellent
227179,97032,11137,2025-08-09,4,Poor quality
227180,96056,13882,2025-11-07,5,Could be better
227181,97595,12064,2025-12-13,3,Average
227182,119054,11679,2026-08-25,4,Could be better
227183,105297,10930,2024-08-10,5,Very good
227184,95387,10778,2025-04-05,5,Could be better
227185,97284,10167,2025-12-11,5,Good
227186,110037,13466,2024-03-25,3,Good
227187,116277,13662,2026-04-07,2,Average
227188,100045,12316,2024-11-08,3,Average
227189,103305,11301,2024-12-22,5,Poor quality
227190,115501,10563,2025-09-18,5,Could be better
227191,117322,11367,2024-01-24,4,Could be better
227192,107382,14757,2026-06-03,1,Excellent
227193,113388,12334,2025-07-18,5,Very good
227194,90118,12794,2024-09-10,3,Very good
227195,96174,13022,2025-05-06,4,Excellent
227196,92642,11048,2024-12-30,2,Average
227197,96392,12456,2025-07-23,4,Excellent
227198,97113,10902,2024-05-22,5,Average
227199,118305,11975,2024-01-02,3,Poor quality
227200,93683,11362,2025-03-25,5,Good
227201,107024,12972,2026-02-04,5,Good
227202,101128,13797,2026-07-19,4,Good
227203,95963,10829,2026-07-20,1,Good
227204,105577,13809,2024-07-27,3,Poor quality
227205,117841,10610,2024-01-26,4,Very good
227206,117381,14518,2026-06-22,4,Poor quality
227207,102978,13975,2024-11-07,4,Poor quality
227208,119827,11138,2025-07-02,4,Good
227209,111405,12980,2024-06-20,4,Poor quality
227210,90985,13511,2025-12-13,4,Good
227211,98944,10291,2026-06-06,4,Could be better
227212,104939,11744,2024-02-27,4,Average
227213,110319,13122,2025-03-24,1,Average
227214,117735,13814,2024-09-26,3,Poor quality
227215,118392,11567,2025-12-28,5,Average
227216,118828,14555,2026-05-16,4,Good
227217,114890,10720,2026-06-16,2,Could be better
227218,108739,10975,2024-12-23,5,Poor quality
227219,96462,10059,2024-10-17,5,Average
227220,92133,11138,2026-03-10,5,Very good
227221,92194,14056,2026-07-06,1,Good
227222,113095,11056,2026-04-09,4,Could be better
227223,104310,11455,2025-11-27,5,Excellent
227224,105145,11630,2026-04-27,5,Average
227225,97627,13382,2024-10-26,5,Very good
227226,107666,14597,2024-08-21,5,Good
227227,95836,10988,2025-05-25,2,Poor quality
227228,113027,11097,2025-04-07,5,Excellent
227229,104509,12671,2024-04-22,5,Very good
227230,111159,14080,2025-08-05,1,Very good
227231,108929,11492,2024-04-15,3,Good
227232,102223,11637,2025-08-14,5,Average
227233,99838,12417,2024-10-24,3,Excellent
227234,107531,11119,2026-02-10,3,Very good
227235,96229,10933,2024-10-14,5,Poor quality
227236,96388,13934,2024-06-22,1,Good
227237,100334,10864,2024-05-30,2,Excellent
227238,92095,14376,2024-05-13,4,Average
227239,118617,10351,2024-11-13,4,Poor quality
227240,92376,12452,2024-08-10,5,Very good
227241,115092,13196,2024-03-01,5,Excellent
227242,99920,13262,2025-05-16,4,Average
227243,112466,12558,2024-11-18,3,Could be better
227244,119841,12307,2024-03-06,1,Average
227245,104440,14857,2025-06-23,2,Very good
227246,90608,10135,2024-02-07,3,Could be better
227247,107164,11985,2025-03-13,5,Could be better
227248,107282,12477,2026-06-09,4,Poor quality
227249,104870,11957,2026-03-23,4,Average
227250,93240,10189,2025-08-26,5,Could be better
227251,104217,13715,2026-02-02,4,Very good
227252,91955,14419,2024-07-07,5,Excellent
227253,96690,11203,2024-09-20,5,Could be better
227254,104927,14116,2025-08-04,4,Excellent
227255,106622,14087,2024-01-26,4,Very good
227256,94151,14080,2025-04-29,4,Good
227257,117377,13473,2026-05-17,5,Poor quality
227258,108451,12874,2024-04-01,3,Very good
227259,99154,13553,2026-01-13,5,Excellent
227260,92993,12097,2026-06-26,3,Good
227261,92623,14148,2025-12-21,4,Good
227262,94718,11545,2025-09-23,5,Could be better
227263,93849,11792,2026-05-11,4,Average
227264,111859,11807,2024-04-11,4,Good
227265,111878,12940,2025-04-17,5,Poor quality
227266,106796,12256,2026-02-17,4,Very good
227267,102293,11048,2024-02-16,5,Good
227268,98561,13636,2025-08-21,5,Excellent
227269,95232,10976,2024-11-26,4,Excellent
227270,104792,12792,2025-12-02,2,Could be better
227271,92379,14257,2024-10-27,3,Average
227272,100662,11982,2026-02-04,3,Average
227273,105039,10071,2025-01-09,4,Average
227274,95476,14028,2024-03-26,4,Average
227275,100762,14420,2025-05-20,3,Very good
227276,107861,13000,2026-03-29,5,Excellent
227277,105134,10520,2025-01-04,5,Could be better
227278,105618,14988,2026-07-27,4,Good
227279,120244,11353,2024-02-05,4,Very good
227280,99590,11331,2026-01-26,5,Average
227281,107183,14924,2025-09-07,4,Average
227282,92102,11607,2025-12-06,4,Poor quality
227283,92631,11707,2025-02-23,4,Could be better
227284,97158,10405,2024-03-12,4,Good
227285,120068,12485,2025-04-16,2,Average
227286,98617,13257,2024-10-01,5,Could be better
227287,118435,10417,2025-02-24,3,Could be better
227288,119819,11777,2026-01-04,5,Poor quality
227289,101806,13408,2024-05-21,3,Poor quality
227290,94872,14677,2025-11-29,4,Average
227291,112398,11050,2026-04-07,4,Very good
227292,100809,11847,2026-08-12,4,Excellent
227293,103169,13134,2025-08-21,5,Very good
