order_id,customer_id,order_date,order_status,sales_channel,coupon_code
68976,13005,2025-03-04,Delivered,Mobile App,FEST15
68977,11198,2025-11-17,Delivered,Marketplace,NONE
68978,13004,2024-01-02,Delivered,Website,NONE
68979,11410,2025-09-29,Delivered,Mobile App,NONE
68980,12548,2026-07-03,Delivered,Mobile App,BIG20
68981,14007,2026-06-24,Delivered,Website,NONE
68982,10870,2024-06-17,Shipped,Mobile App,FEST15
68983,12275,2026-08-09,Delivered,Mobile App,WELCOME5
68984,12431,2024-04-19,Shipped,Mobile App,NONE
68985,14648,2025-04-01,Processing,Website,NONE
68986,12685,2025-01-09,Shipped,Mobile App,FEST15
68987,11705,2025-10-11,Delivered,Website,SAVE10
68988,11919,2026-01-25,Delivered,Mobile App,BIG20
68989,11517,2025-08-14,Delivered,Mobile App,SAVE10
68990,10746,2026-01-12,Delivered,Mobile App,WELCOME5
68991,13552,2026-08-10,Processing,Mobile App,NONE
68992,13812,2025-05-11,Delivered,Website,BIG20
68993,10994,2025-07-14,Delivered,Mobile App,NONE
68994,12283,2025-06-16,Delivered,Website,NONE
68995,13765,2024-09-17,Delivered,Mobile App,NONE
68996,13504,2025-03-17,Delivered,Website,NONE
68997,10400,2025-06-26,Delivered,Website,FEST15
68998,10235,2024-01-25,Delivered,Website,FEST15
68999,10356,2025-01-15,Cancelled,Website,WELCOME5
69000,12522,2024-09-26,Delivered,Marketplace,FEST15
69001,14570,2025-10-08,Delivered,Website,NONE
69002,10369,2025-01-12,Delivered,Marketplace,WELCOME5
69003,13506,2024-05-11,Delivered,Mobile App,NONE
69004,13668,2025-06-21,Cancelled,Marketplace,SAVE10
69005,14819,2025-03-23,Cancelled,Mobile App,NONE
69006,12905,2025-10-01,Delivered,Website,NONE
69007,14775,2025-12-21,Delivered,Website,NONE
69008,12257,2026-08-16,Delivered,Website,FEST15
69009,11327,2025-08-22,Delivered,Mobile App,NONE
69010,14865,2025-05-07,Delivered,Mobile App,NONE
69011,12607,2024-09-28,Delivered,Mobile App,FEST15
69012,11631,2025-10-13,Shipped,Mobile App,NONE
69013,13216,2025-02-04,Delivered,Website,NONE
69014,12115,2026-07-20,Delivered,Website,SAVE10
69015,13738,2025-10-26,Delivered,Mobile App,NONE
69016,13688,2024-09-27,Delivered,Mobile App,SAVE10
69017,10094,2026-06-29,Delivered,Website,FEST15
69018,12626,2025-03-16,Delivered,Mobile App,NONE
69019,14274,2025-08-24,Delivered,Website,SAVE10
69020,13293,2025-11-30,Delivered,Website,NONE
69021,13602,2025-09-26,Delivered,Website,NONE
69022,14882,2025-07-02,Processing,Website,NONE
69023,11719,2025-12-12,Delivered,Website,BIG20
69024,13479,2026-05-16,Delivered,Mobile App,NONE
69025,10148,2024-06-07,Shipped,Mobile App,WELCOME5
69026,10754,2025-07-03,Delivered,Marketplace,NONE
69027,13490,2025-08-11,Delivered,Website,NONE
69028,11047,2026-06-13,Delivered,Website,FEST15
69029,13936,2025-07-12,Shipped,Mobile App,FEST15
69030,14350,2024-05-24,Delivered,Mobile App,WELCOME5
69031,14470,2026-01-09,Shipped,Mobile App,FEST15
69032,10240,2026-02-18,Shipped,Website,SAVE10
69033,11628,2026-03-24,Shipped,Website,NONE
69034,12546,2024-07-25,Shipped,Mobile App,NONE
69035,10080,2024-05-26,Processing,Mobile App,SAVE10
69036,14530,2024-02-17,Processing,Website,SAVE10
69037,14827,2025-02-19,Delivered,Mobile App,SAVE10
69038,13882,2024-04-18,Delivered,Mobile App,SAVE10
69039,11390,2026-01-12,Delivered,Website,NONE
69040,10579,2025-07-17,Delivered,Mobile App,BIG20
69041,14134,2024-11-01,Delivered,Website,NONE
69042,13703,2024-10-09,Shipped,Mobile App,FEST15
69043,14729,2025-03-11,Shipped,Website,FEST15
69044,11911,2024-05-19,Delivered,Mobile App,NONE
69045,10843,2025-02-08,Shipped,Mobile App,NONE
69046,14507,2025-09-02,Delivered,Website,NONE
69047,10539,2025-03-23,Delivered,Marketplace,NONE
69048,12864,2025-04-18,Shipped,Mobile App,NONE
69049,12358,2026-03-14,Shipped,Mobile App,NONE
69050,12744,2025-01-04,Shipped,Website,FEST15
69051,12013,2024-04-30,Delivered,Mobile App,NONE
69052,10044,2025-06-03,Delivered,Mobile App,NONE
69053,13109,2024-06-17,Delivered,Website,NONE
69054,11249,2026-04-15,Delivered,Website,NONE
69055,10587,2024-05-31,Processing,Marketplace,FEST15
69056,12064,2025-12-03,Delivered,Mobile App,WELCOME5
69057,11454,2025-03-14,Shipped,Website,NONE
69058,13620,2025-04-25,Delivered,Marketplace,FEST15
69059,11811,2026-05-09,Delivered,Website,WELCOME5
69060,12601,2026-03-08,Delivered,Mobile App,NONE
69061,12426,2024-06-15,Shipped,Website,NONE
69062,14263,2026-04-16,Delivered,Website,NONE
69063,10515,2024-11-07,Delivered,Website,NONE
69064,10172,2024-12-30,Processing,Website,FEST15
69065,14335,2026-03-15,Delivered,Marketplace,NONE
69066,11615,2024-05-25,Delivered,Marketplace,NONE
69067,13588,2025-02-03,Delivered,Website,SAVE10
69068,12988,2024-04-21,Cancelled,Marketplace,NONE
69069,13818,2025-07-01,Delivered,Marketplace,NONE
69070,13294,2025-09-11,Delivered,Website,SAVE10
69071,11222,2025-07-18,Delivered,Website,NONE
69072,12513,2026-06-27,Delivered,Website,NONE
69073,11531,2025-11-20,Delivered,Website,WELCOME5
69074,11995,2024-02-07,Delivered,Website,NONE
69075,12725,2024-07-19,Processing,Mobile App,NONE
69076,10358,2025-04-27,Delivered,Mobile App,SAVE10
69077,10156,2025-03-19,Processing,Mobile App,NONE
69078,13482,2024-07-07,Shipped,Mobile App,SAVE10
69079,10443,2025-05-27,Delivered,Mobile App,SAVE10
69080,14519,2025-05-30,Delivered,Marketplace,NONE
69081,13213,2025-03-16,Delivered,Website,NONE
69082,14045,2026-04-10,Delivered,Website,WELCOME5
69083,12357,2025-01-03,Delivered,Website,SAVE10
69084,13507,2026-02-02,Delivered,Mobile App,WELCOME5
69085,10930,2025-11-08,Delivered,Website,NONE
69086,13171,2026-07-31,Delivered,Mobile App,SAVE10
69087,11554,2025-09-09,Delivered,Website,NONE
69088,13861,2025-04-14,Delivered,Website,NONE
69089,11836,2024-01-01,Delivered,Mobile App,BIG20
69090,13884,2025-10-05,Delivered,Website,SAVE10
69091,14471,2025-05-27,Delivered,Mobile App,NONE
69092,10035,2026-05-21,Shipped,Mobile App,SAVE10
69093,10313,2025-08-01,Processing,Mobile App,BIG20
69094,11790,2025-11-07,Delivered,Marketplace,SAVE10
69095,12735,2026-06-03,Delivered,Website,SAVE10
69096,14341,2026-07-24,Delivered,Website,SAVE10
69097,12198,2024-08-02,Delivered,Website,FEST15
69098,14254,2024-08-26,Delivered,Marketplace,BIG20
69099,13648,2026-01-30,Delivered,Mobile App,NONE
69100,13550,2024-05-10,Delivered,Marketplace,NONE
69101,14550,2026-03-05,Delivered,Marketplace,SAVE10
69102,11546,2024-05-24,Shipped,Marketplace,NONE
69103,13349,2024-12-19,Delivered,Website,FEST15
69104,13990,2026-04-06,Delivered,Mobile App,NONE
69105,14842,2024-05-13,Delivered,Website,FEST15
69106,11158,2024-02-21,Delivered,Website,WELCOME5
69107,13935,2026-01-06,Delivered,Website,NONE
69108,11121,2026-02-24,Delivered,Marketplace,WELCOME5
69109,14811,2026-01-01,Shipped,Mobile App,NONE
69110,12679,2025-03-26,Cancelled,Mobile App,NONE
69111,14376,2026-01-10,Delivered,Mobile App,NONE
69112,12857,2025-11-01,Processing,Mobile App,NONE
69113,10378,2025-01-01,Delivered,Website,FEST15
69114,11757,2025-12-24,Delivered,Mobile App,NONE
69115,13046,2024-07-06,Delivered,Website,NONE
69116,13019,2025-02-15,Delivered,Mobile app ,WELCOME5
69117,12751,2026-03-13,Delivered,Website,NONE
69118,13546,2024-05-21,Delivered,Mobile App,SAVE10
69119,12887,2025-02-12,Delivered,Website,SAVE10
69120,10902,2025-08-21,Delivered,Marketplace,NONE
69121,10392,2025-08-02,Delivered,Website,FEST15
69122,11444,2026-07-16,Delivered,Website,BIG20
69123,10690,2025-10-03,Delivered,Website,NONE
69124,13500,2024-01-25,Delivered,Website,WELCOME5
69125,14886,2026-08-23,Delivered,Mobile App,NONE
69126,14637,2024-08-08,Delivered,Mobile App,NONE
69127,12832,2025-07-30,Delivered,Website,SAVE10
69128,14423,2026-04-28,Delivered,Website,NONE
69129,13290,2025-08-12,Delivered,Website,WELCOME5
69130,10649,2024-03-08,Delivered,Mobile App,NONE
69131,12932,2024-12-06,Delivered,Mobile App,SAVE10
69132,12849,2024-01-10,Processing,Marketplace,NONE
69133,12751,2025-02-12,Shipped,Website,NONE
69134,14001,2026-05-01,Shipped,Website,SAVE10
69135,14932,2024-09-06,Delivered,Website,NONE
69136,11187,2026-01-15,Delivered,Mobile App,WELCOME5
69137,10087,2024-02-11,Delivered,Mobile App,WELCOME5
69138,13216,2024-09-03,Delivered,Mobile App,NONE
69139,10553,2025-07-09,Delivered,Website,NONE
69140,12139,2026-07-26,Delivered,Mobile App,NONE
69141,14662,2025-08-23,Processing,Mobile App,NONE
69142,13314,2025-11-22,Delivered,Website,NONE
69143,14689,2026-01-19,Delivered,Marketplace,SAVE10
69144,10161,2024-04-25,Delivered,Website,NONE
69145,13533,2026-07-19,Delivered,Website,NONE
69146,11565,2025-03-22,Delivered,Website,SAVE10
69147,10372,2024-10-26,Delivered,Mobile App,FEST15
69148,11537,2026-04-19,Delivered,Website,SAVE10
69149,14668,2025-04-20,Delivered,Mobile App,SAVE10
69150,12094,2025-10-09,Delivered,Website,NONE
69151,14589,2024-12-24,Processing,Mobile App,FEST15
69152,10573,2025-07-22,Delivered,Website,NONE
69153,13282,2024-05-28,Shipped,Website,FEST15
69154,12184,2025-02-08,Delivered,Marketplace,NONE
69155,11498,2025-03-14,Delivered,Marketplace,NONE
69156,12708,2024-08-28,Delivered,Website,WELCOME5
69157,13071,2026-06-03,Delivered,Mobile App,NONE
69158,10134,2025-08-18,Delivered,Website,SAVE10
69159,13270,2026-04-24,Delivered,Mobile App,FEST15
69160,11505,2024-05-29,Delivered,Website,NONE
69161,14019,2025-02-14,Shipped,Website,NONE
69162,10887,2026-02-24,Delivered,Website,NONE
69163,11430,2024-06-07,Delivered,Website,FEST15
69164,14861,2024-07-22,Delivered,Website,SAVE10
69165,11236,2026-06-14,Delivered,Mobile App,NONE
69166,10652,2024-04-26,Cancelled,Website,WELCOME5
69167,12753,2025-03-20,Delivered,Website,NONE
69168,13138,2024-03-10,Delivered,Website,NONE
69169,12834,2024-11-25,Delivered,Mobile App,FEST15
69170,12010,2026-03-01,Delivered,Website,NONE
69171,10537,2024-12-18,Delivered,Mobile App,NONE
69172,11437,2025-03-29,Delivered,Marketplace,SAVE10
69173,10283,2026-06-07,Delivered,Marketplace,BIG20
69174,14271,2025-01-21,Delivered,Website,NONE
69175,11299,2025-08-05,Delivered,Marketplace,SAVE10
69176,13321,2025-05-20,Delivered,Marketplace,WELCOME5
69177,11302,2025-11-27,Processing,Website,NONE
69178,13102,2025-07-23,Delivered,Marketplace,FEST15
69179,10457,2026-03-17,Delivered,Marketplace,FEST15
69180,10469,2026-05-04,Shipped,Mobile App,FEST15
69181,11581,2026-08-15,Delivered,Mobile App,FEST15
69182,11295,2024-11-29,Delivered,Marketplace,NONE
69183,11611,2024-06-21,Delivered,Website,NONE
69184,11383,2024-06-30,Delivered,Mobile App,NONE
69185,13471,2026-02-03,Delivered,Marketplace,NONE
69186,12172,2026-04-22,Shipped,Website,NONE
69187,10771,2024-08-22,Shipped,Website,NONE
69188,14608,2025-04-11,Delivered,Website,NONE
69189,13176,2024-01-19,Delivered,Marketplace,NONE
69190,12019,2025-07-16,Delivered,Mobile App,NONE
69191,12548,2025-11-11,Delivered,Mobile App,WELCOME5
69192,11641,2024-06-02,Delivered,Website,FEST15
69193,11965,2026-06-17,Delivered,Mobile App,SAVE10
69194,10355,2026-04-16,Delivered,Website,NONE
69195,14156,2026-07-17,Delivered,Marketplace,NONE
69196,11925,2026-06-29,Delivered,Mobile App,SAVE10
69197,13482,2024-03-21,Delivered,Mobile App,NONE
69198,10262,2025-03-10,Delivered,Marketplace,WELCOME5
69199,10459,2025-02-16,Delivered,Mobile App,WELCOME5
69200,11827,2024-01-20,Delivered,Website,SAVE10
69201,10191,2026-06-26,Delivered,Mobile App,NONE
69202,14839,2024-01-27,Shipped,Marketplace,NONE
69203,10196,2025-11-05,Shipped,Marketplace,NONE
69204,12781,2024-10-20,Processing,Website,NONE
69205,11755,2025-08-02,Delivered,Website,FEST15
69206,11045,2025-04-22,Processing,Mobile App,NONE
69207,10703,2024-08-01,Delivered,Website,FEST15
69208,11497,2025-02-23,Delivered,Website,WELCOME5
69209,10256,2025-11-17,Delivered,Website,WELCOME5
69210,12856,2025-07-05,Processing,Mobile App,WELCOME5
69211,11174,2024-08-06,Processing,Website,NONE
69212,10097,2024-09-06,Delivered,Mobile App,SAVE10
69213,10577,2025-11-06,Delivered,Marketplace,NONE
69214,14498,2024-07-22,Delivered,Website,NONE
69215,11199,2025-07-31,Processing,Mobile App,WELCOME5
69216,12891,2026-08-02,Cancelled,Website,BIG20
69217,12049,2025-07-12,Delivered,Website,NONE
69218,12462,2024-09-29,Delivered,Website,WELCOME5
69219,14271,2025-10-11,Delivered,Mobile App,BIG20
69220,13582,2026-07-07,Delivered,Mobile App,BIG20
69221,12756,2025-09-21,Delivered,Mobile App,NONE
69222,11002,2025-07-08,Delivered,Website,NONE
69223,14250,2025-08-18,Delivered,Website,NONE
69224,10109,2024-03-08,Shipped,Mobile App,NONE
69225,12788,2024-01-23,Processing,Website,NONE
69226,13077,2025-07-31,Delivered,Website,NONE
69227,14730,2025-04-08,Delivered,Marketplace,FEST15
69228,10801,2026-08-13,Delivered,Mobile App,NONE
69229,11445,2025-04-07,Delivered,Mobile App,WELCOME5
69230,10062,2026-03-25,Processing,Website,SAVE10
69231,11236,2025-10-01,Delivered,Website,NONE
69232,14645,2024-10-21,Cancelled,Mobile App,BIG20
69233,10043,2026-04-17,Delivered,Mobile App,NONE
69234,13943,2024-04-02,Delivered,Mobile App,SAVE10
69235,14675,2025-11-06,Delivered,Marketplace,FEST15
69236,10572,2025-03-22,Delivered,Website,NONE
69237,11803,2025-12-02,Delivered,Website,WELCOME5
69238,14482,2024-04-05,Shipped,Website,FEST15
69239,13601,2024-07-15,Delivered,Website,FEST15
69240,10338,2024-10-15,Delivered,Website,WELCOME5
69241,14329,2025-07-02,Delivered,Website,NONE
69242,14015,2026-06-09,Shipped,Website,FEST15
69243,11559,2026-05-30,Delivered,Mobile App,NONE
69244,12073,2025-09-25,Delivered,Marketplace,SAVE10
69245,11525,2024-04-20,Delivered,Mobile App,FEST15
69246,12591,2026-01-29,Delivered,Mobile App,SAVE10
69247,13898,2026-04-03,Delivered,Website,WELCOME5
69248,13342,2025-06-08,Delivered,Website,NONE
69249,14843,2024-03-05,Delivered,Website,NONE
69250,10494,2024-06-12,Shipped,Website,SAVE10
69251,14621,2026-02-21,Delivered,Mobile App,NONE
69252,14539,2024-05-25,Shipped,Mobile App,NONE
69253,11911,2024-11-24,Delivered,Website,NONE
69254,10719,2026-01-12,Delivered,Mobile App,NONE
69255,11129,2024-05-27,Delivered,Website,BIG20
69256,14708,2025-02-20,Delivered,Website,SAVE10
69257,10048,2025-10-25,Delivered,Website,NONE
69258,10458,2025-04-29,Delivered,Mobile App,BIG20
69259,10362,2026-04-30,Delivered,Website,BIG20
69260,10861,2024-06-22,Shipped,Marketplace,FEST15
69261,13947,2025-07-09,Delivered,Website,FEST15
69262,10288,2024-12-16,Delivered,Marketplace,NONE
69263,14824,2025-06-26,Delivered,Website,NONE
69264,11989,2024-05-08,Delivered,Marketplace,NONE
69265,12659,2025-10-28,Delivered,Website,SAVE10
69266,12955,2024-07-17,Delivered,Website,FEST15
69267,14056,2026-02-23,Shipped,Website,NONE
69268,13126,2026-05-12,Delivered,Website,NONE
69269,10305,2024-11-26,Shipped,Mobile App,WELCOME5
69270,14143,2025-11-26,Delivered,Marketplace,NONE
69271,10441,2025-06-14,Delivered,Website,NONE
69272,12642,2026-04-06,Delivered,Website,SAVE10
69273,14333,2026-06-17,Delivered,Website,FEST15
69274,12551,2026-04-27,Delivered,Marketplace,NONE
69275,12097,2024-09-08,Delivered,Website,BIG20
69276,11631,2025-07-25,Shipped,Website,NONE
69277,13927,2024-03-31,Delivered,Website,NONE
69278,13256,2024-10-22,Shipped,Website,NONE
69279,14055,2024-12-17,Delivered,Website,NONE
69280,14543,2025-04-22,Delivered,Mobile App,SAVE10
69281,12961,2026-03-18,Delivered,Website,NONE
69282,11777,2024-01-19,Delivered,Marketplace,NONE
69283,12967,2025-04-23,Delivered,Mobile App,NONE
69284,11782,2026-03-03,Delivered,Website,NONE
69285,11028,2024-08-11,Delivered,Website,NONE
69286,11717,2026-02-17,Delivered,Website,NONE
69287,12396,2024-03-15,Delivered,Mobile App,FEST15
69288,11138,2025-05-08,Delivered,Mobile App,NONE
69289,11577,2026-08-14,Processing,Website,NONE
69290,12834,2025-01-01,Delivered,Website,NONE
69291,10675,2025-09-12,Delivered,Marketplace,NONE
69292,10528,2024-06-16,Delivered,Website,NONE
69293,13872,2025-02-13,Delivered,Website,FEST15
69294,14174,2024-03-14,Shipped,Website,FEST15
69295,11568,2024-04-22,Delivered,Marketplace,NONE
69296,10689,2024-11-11,Delivered,Website,NONE
69297,12307,2026-08-09,Delivered,Mobile App,SAVE10
69298,10870,2026-06-28,Shipped,Mobile App,WELCOME5
69299,14385,2024-02-26,Delivered,Website,NONE
69300,10343,2024-03-07,Delivered,Website,NONE
69301,12518,2025-10-28,Delivered,Website,WELCOME5
69302,11907,2026-07-09,Delivered,Website,FEST15
69303,12333,2025-05-05,Delivered,Mobile App,SAVE10
69304,13789,2025-05-27,Delivered,Mobile App,SAVE10
69305,11310,2025-08-06,Delivered,Mobile App,FEST15
69306,14551,2025-03-03,Delivered,Marketplace,NONE
69307,14891,2025-12-23,Delivered,Marketplace,SAVE10
69308,12172,2024-04-29,Delivered,Marketplace,BIG20
69309,11929,2024-02-27,Delivered,Mobile App,NONE
69310,11176,2024-03-10,Delivered,Website,SAVE10
69311,14069,2024-08-03,Cancelled,Website,FEST15
69312,13629,2025-06-12,Delivered,Website,NONE
69313,12250,2024-09-11,Delivered,Marketplace,WELCOME5
69314,13441,2025-08-03,Delivered,Website,NONE
69315,11840,2024-01-19,Delivered,Website,FEST15
69316,13409,2025-02-25,Delivered,Website,SAVE10
69317,14101,2024-05-22,Delivered,Website,NONE
69318,12218,2024-10-05,Delivered,Marketplace,WELCOME5
69319,13332,2025-09-19,Delivered,Marketplace,NONE
69320,12827,2024-01-13,Delivered,Website,NONE
69321,10363,2026-01-17,Delivered,Mobile App,NONE
69322,10310,2024-09-15,Delivered,Mobile App,WELCOME5
69323,11317,2026-04-15,Delivered,Website,BIG20
69324,11251,2025-11-24,Delivered,Website,BIG20
69325,10950,2026-05-27,Delivered,Website,WELCOME5
69326,14635,2025-08-10,Delivered,Website,NONE
69327,13030,2025-02-01,Delivered,Mobile App,NONE
69328,10209,2024-06-02,Delivered,Website,BIG20
69329,14518,2024-03-11,Delivered,Marketplace,NONE
69330,11508,2026-02-08,Delivered,Mobile App,NONE
69331,14941,2025-09-17,Delivered,Website,NONE
69332,11134,2024-05-24,Delivered,Website,SAVE10
69333,10422,2024-04-02,Delivered,Website,SAVE10
69334,10652,2026-02-10,Delivered,Marketplace,NONE
69335,11931,2024-02-27,Delivered,Website,WELCOME5
69336,14622,2025-05-12,Delivered,Marketplace,SAVE10
69337,12762,2024-11-11,Delivered,Mobile App,WELCOME5
69338,10630,2025-11-26,Delivered,Mobile App,WELCOME5
69339,11590,2024-02-26,Delivered,Mobile App,WELCOME5
69340,12447,2024-03-21,Delivered,Mobile App,SAVE10
69341,12722,2024-05-15,Delivered,Website,NONE
69342,14198,2025-12-19,Delivered,Website,NONE
69343,10229,2025-11-22,Cancelled,Mobile App,NONE
69344,10020,2025-11-30,Delivered,Mobile App,NONE
69345,13603,2025-07-12,Delivered,Website,NONE
69346,10543,2024-06-18,Delivered,Website,NONE
69347,13416,2024-08-08,Delivered,Website,NONE
69348,11710,2024-05-13,Delivered,Website,FEST15
69349,11941,2024-05-01,Cancelled,Website,SAVE10
69350,10738,2025-12-27,Processing,Mobile App,FEST15
69351,13870,2025-03-19,Delivered,Mobile App,NONE
69352,10914,2025-02-07,Delivered,Website,SAVE10
69353,10041,2024-05-22,Delivered,Website,NONE
69354,12956,2025-09-20,Delivered,Website,NONE
69355,10759,2026-03-17,Delivered,Website,NONE
69356,10854,2024-01-09,Delivered,Marketplace,FEST15
69357,11092,2026-06-22,Delivered,Website,NONE
69358,13195,2024-06-27,Processing,Website,SAVE10
69359,13761,2026-06-02,Processing,Mobile App,NONE
69360,14578,2025-12-24,Delivered,Mobile App,NONE
69361,14911,2026-05-13,Delivered,Mobile App,BIG20
69362,11148,2024-07-11,Shipped,Website,WELCOME5
69363,11077,2025-07-01,Cancelled,Mobile App,NONE
69364,11062,2024-03-18,Delivered,Marketplace,BIG20
69365,10936,2025-03-10,Delivered,Website,NONE
69366,10057,2024-06-18,Delivered,Website,NONE
69367,12939,2024-03-09,Delivered,Website,NONE
69368,10074,2026-03-18,Delivered,Website,SAVE10
69369,10193,2026-01-03,Processing,Website,NONE
69370,11984,2024-12-02,Delivered,Website,NONE
69371,14052,2025-02-05,Processing,Mobile App,NONE
69372,12446,2025-05-29,Delivered,Mobile App,BIG20
69373,11988,2025-08-11,Shipped,Marketplace,NONE
69374,10915,2025-07-14,Delivered,Marketplace,NONE
69375,13401,2024-10-23,Delivered,Marketplace,NONE
69376,11615,2024-12-27,Shipped,Mobile App,NONE
69377,14983,2026-08-17,Shipped,Website,NONE
69378,10702,2024-03-31,Delivered,Website,NONE
69379,13928,2025-01-27,Cancelled,Marketplace,NONE
69380,13407,2024-09-06,Shipped,Mobile App,NONE
69381,11829,2024-08-24,Delivered,Mobile App,NONE
69382,11965,2024-06-02,Delivered,Website,NONE
69383,14810,2024-04-05,Delivered,Marketplace,NONE
69384,13672,2026-06-01,Delivered,Mobile App,SAVE10
69385,10216,2026-04-24,Delivered,Mobile App,FEST15
69386,12752,2025-12-18,Delivered,Mobile App,NONE
69387,13701,2026-06-18,Shipped,Website,SAVE10
69388,11887,2026-03-09,Shipped,Website,NONE
69389,13453,2024-05-04,Delivered,Marketplace,NONE
69390,13132,2026-02-26,Shipped,Website,SAVE10
69391,11641,2026-02-22,Delivered,Website,FEST15
69392,10036,2024-01-03,Delivered,Marketplace,SAVE10
69393,10176,2026-05-02,Delivered,Website,NONE
69394,13452,2025-12-27,Delivered,Marketplace,NONE
69395,13877,2026-08-22,Delivered,Marketplace,NONE
69396,11856,2025-04-12,Delivered,Website,FEST15
69397,12380,2025-12-20,Delivered,Website,FEST15
69398,12568,2026-01-21,Delivered,Website,FEST15
69399,14416,2025-10-08,Delivered,Website,WELCOME5
69400,12618,2026-07-20,Delivered,Website,WELCOME5
69401,12855,2024-05-18,Delivered,Marketplace,WELCOME5
69402,12793,2024-12-12,Delivered,Marketplace,FEST15
69403,10651,2024-04-02,Delivered,Website,NONE
69404,13512,2025-08-09,Processing,Website,SAVE10
69405,14540,2024-01-24,Delivered,Website,WELCOME5
69406,10554,2024-10-22,Delivered,Mobile App,NONE
69407,10357,2025-12-18,Processing,Website,NONE
69408,12445,2026-05-16,Cancelled,Website,SAVE10
69409,13825,2024-08-03,Delivered,Website,NONE
69410,10416,2024-09-03,Shipped,Mobile App,NONE
69411,13718,2024-01-26,Delivered,Mobile App,NONE
69412,11171,2024-12-06,Shipped,Marketplace,NONE
69413,10918,2025-11-12,Cancelled,Website,SAVE10
69414,10947,2026-05-11,Delivered,Website,FEST15
69415,12631,2025-02-12,Delivered,Website,NONE
69416,12994,2024-04-07,Delivered,Website,NONE
69417,12309,2024-11-07,Delivered,Mobile App,NONE
69418,13031,2025-04-24,Delivered,Website,NONE
69419,14026,2025-08-10,Delivered,Mobile App,NONE
69420,14155,2025-07-17,Delivered,Website,NONE
69421,13646,2026-02-15,Shipped,Website,FEST15
69422,12610,2025-07-15,Processing,Website,NONE
69423,11095,2025-01-26,Delivered,Marketplace,SAVE10
69424,13724,2024-04-26,Delivered,Website,SAVE10
69425,13366,2026-06-27,Delivered,Mobile App,NONE
69426,14446,2024-02-08,Delivered,Marketplace,NONE
69427,13562,2024-11-15,Delivered,Website,NONE
69428,10668,2025-02-08,Shipped,Website,SAVE10
69429,12849,2026-05-13,Delivered,Mobile App,NONE
69430,13605,2025-03-16,Shipped,Website,SAVE10
69431,14987,2025-02-04,Delivered,Website,SAVE10
69432,11640,2026-07-03,Delivered,Website,SAVE10
69433,14301,2024-12-19,Cancelled,Website,SAVE10
69434,11391,2026-01-02,Delivered,Website,NONE
69435,11885,2024-02-01,Processing,Mobile App,NONE
69436,14815,2025-08-03,Shipped,Website,SAVE10
69437,10822,2025-12-07,Delivered,Mobile App,BIG20
69438,11033,2024-07-22,Delivered,Website,SAVE10
69439,14177,2026-01-06,Delivered,Mobile App,WELCOME5
69440,14573,2026-05-24,Processing,Website,NONE
69441,10524,2024-02-21,Delivered,Mobile App,NONE
69442,14119,2024-07-06,Delivered,Mobile App,SAVE10
69443,12946,2024-05-19,Delivered,Website,NONE
69444,14394,2026-07-07,Delivered,Marketplace,SAVE10
69445,12485,2024-10-09,Delivered,Mobile App,NONE
69446,12930,2026-07-06,Delivered,Mobile App,NONE
69447,11161,2025-01-03,Delivered,Mobile App,WELCOME5
69448,12924,2026-08-06,Shipped,Website,NONE
69449,12093,2025-06-29,Delivered,Website,BIG20
69450,12013,2024-10-01,Delivered,Website,SAVE10
69451,11400,2025-05-08,Delivered,Mobile App,FEST15
69452,12005,2024-05-13,Delivered,Marketplace,NONE
69453,10841,2024-07-12,Delivered,Website,NONE
69454,14254,2025-09-01,Delivered,Website,NONE
69455,12025,2025-12-31,Delivered,Mobile App,FEST15
69456,11939,2025-02-14,Delivered,Website,NONE
69457,14898,2026-04-09,Shipped,Marketplace,NONE
69458,12434,2025-01-11,Delivered,Website,NONE
69459,13513,2024-12-28,Processing,Mobile App,FEST15
69460,14982,2025-06-23,Delivered,Website,NONE
69461,14312,2025-01-17,Delivered,Website,NONE
69462,11772,2025-10-30,Delivered,Mobile App,NONE
69463,12663,2026-05-24,Processing,Website,NONE
69464,14113,2024-11-18,Delivered,Mobile App,NONE
69465,12502,2025-04-18,Shipped,Marketplace,FEST15
69466,11386,2024-11-21,Cancelled,Mobile App,NONE
69467,12644,2025-07-27,Shipped,Website,NONE
69468,10126,2025-08-15,Delivered,Website,WELCOME5
69469,14405,2025-03-13,Delivered,Mobile App,NONE
69470,12968,2024-03-10,Delivered,Website,NONE
69471,11280,2026-06-17,Delivered,Mobile App,NONE
69472,12397,2025-11-09,Delivered,Marketplace,SAVE10
69473,10158,2025-11-30,Delivered,Mobile App,NONE
69474,13934,2026-02-14,Delivered,Website,NONE
69475,12655,2024-01-26,Shipped,Mobile App,NONE
69476,10021,2026-05-03,Delivered,Website,NONE
69477,12299,2024-03-24,Delivered,Website,NONE
69478,10353,2026-01-01,Delivered,Website,SAVE10
69479,11936,2026-07-14,Processing,Website,WELCOME5
69480,14299,2025-05-06,Shipped,Mobile App,NONE
69481,13270,2025-11-24,Cancelled,Marketplace,NONE
69482,12405,2026-04-27,Shipped,Website,NONE
69483,12559,2025-07-03,Cancelled,Mobile App,NONE
69484,12532,2025-04-21,Processing,Website,NONE
69485,10487,2026-02-22,Delivered,Website,NONE
69486,11126,2026-02-02,Delivered,Mobile App,FEST15
69487,14083,2024-03-21,Delivered,Website,NONE
