order_item_id,order_id,product_id,quantity,unit_price_inr,discount_pct,line_sales_inr,line_cost_inr
116300,67010,20278,2,2109.0,10,3796.2,2986.0
116301,67011,20628,1,1129.0,20,903.2,748.0
116302,67012,21000,2,1400.0,5,2660.0,1876.0
116303,67012,20414,1,1173.0,0,1173.0,670.0
116304,67013,21029,1,686.0,0,686.0,545.0
116305,67013,20895,1,570.0,20,456.0,321.0
116306,67013,20591,1,1806.0,5,1715.7,1234.0
116307,67014,21454,1,971.0,15,825.35,544.0
116308,67014,20173,1,425.0,15,361.25,245.0
116309,67015,20520,2,1068.0,0,2136.0,1314.0
116310,67015,21218,2,1483.0,0,2966.0,2492.0
116311,67016,21090,1,1431.0,10,1287.9,942.0
116312,67017,21267,1,788.0,5,748.6,566.0
116313,67018,20636,3,1201.0,15,3062.55,3048.0
116314,67018,21480,2,1160.0,10,2088.0,1828.0
116315,67019,20609,1,570.0,5,541.5,451.0
116316,67019,21346,1,1161.0,25,870.75,711.0
116317,67020,21115,1,1349.0,25,1011.75,843.0
116318,67021,20863,1,543.0,0,543.0,390.0
116319,67022,20956,1,1789.0,0,1789.0,1263.0
116320,67022,20533,1,1178.0,5,1119.1,956.0
116321,67022,20879,1,1436.0,5,1364.2,947.0
116322,67023,21223,4,1066.0,0,4264.0,2628.0
116323,67023,21203,3,1391.0,0,4173.0,3294.0
116324,67023,20856,1,1645.0,0,1645.0,1308.0
116325,67024,21444,2,1716.0,0,3432.0,2018.0
116326,67024,21407,1,843.0,20,674.4,476.0
116327,67025,20733,1,1009.0,5,958.55,768.0
116328,67026,21072,1,2139.0,15,1818.15,1264.0
116329,67027,21283,1,1320.0,0,1320.0,946.0
116330,67028,20387,1,689.0,25,516.75,431.0
116331,67028,20065,1,2905.0,15,2469.25,2229.0
116332,67029,20525,2,1303.0,5,2475.7,2138.0
116333,67029,20019,1,1709.0,0,1709.0,1391.0
116334,67029,21224,1,997.0,10,897.3,729.0
116335,67030,20190,2,1277.0,0,2554.0,1950.0
116336,67031,21466,1,1957.0,10,1761.3,1647.0
116337,67031,21232,3,3867.0,10,10440.9,9699.0
116338,67032,20719,1,1107.0,15,940.95,815.0
116339,67033,20083,2,807.0,25,1210.5,1180.0
116340,67034,20653,2,1519.0,10,2734.2,2216.0
116341,67035,20818,1,2053.0,0,2053.0,1692.0
116342,67035,20267,2,985.0,25,1477.5,1482.0
116343,67036,20367,1,701.0,5,665.95,587.0
116344,67037,20961,1,3123.0,15,2654.55,2195.0
116345,67037,20548,1,582.0,0,582.0,490.0
116346,67037,20087,2,1647.0,15,2799.9,2280.0
116347,67038,20338,3,3261.0,10,8804.7,7731.0
116348,67038,20712,1,464.0,0,464.0,291.0
116349,67039,20923,3,1070.0,0,3210.0,2214.0
116350,67040,20870,2,1200.0,0,2400.0,1568.0
116351,67041,20082,2,1557.0,5,2958.3,1862.0
116352,67042,20327,1,2535.0,20,2028.0,1912.0
116353,67042,20582,1,2628.0,0,2628.0,1729.0
116354,67043,20708,2,607.0,0,1214.0,1018.0
116355,67044,21106,1,1123.0,20,898.4,739.0
116356,67045,21081,2,2530.0,15,4301.0,4288.0
116357,67046,20729,3,427.0,10,1152.9,870.0
116358,67046,20931,1,1839.0,10,1655.1,1405.0
116359,67047,20854,1,908.0,5,862.6,539.0
116360,67048,20336,1,1036.0,10,932.4,574.0
116361,67048,20505,1,1985.0,0,1985.0,1434.0
116362,67049,20214,1,737.0,0,737.0,551.0
116363,67050,20973,1,582.0,5,552.9,466.0
116364,67050,21076,2,366.0,0,732.0,616.0
116365,67051,21364,1,1048.0,5,995.6,635.0
116366,67052,20820,1,1030.0,10,927.0,771.0
116367,67052,21034,2,3230.0,15,5491.0,4784.0
116368,67053,20335,3,892.0,5,2542.2,2235.0
116369,67054,20591,1,1806.0,5,1715.7,1234.0
116370,67055,20486,1,2687.0,5,2552.65,1560.0
116371,67056,20086,2,1928.0,0,3856.0,3024.0
116372,67057,21111,1,2127.0,10,1914.3,1209.0
116373,67058,20655,1,573.0,5,544.35,384.0
116374,67058,20340,1,717.0,0,717.0,507.0
116375,67058,21011,2,1084.0,5,2059.6,1262.0
116376,67059,20913,1,981.0,10,882.9,550.0
116377,67059,21390,2,1656.0,10,2980.8,2134.0
116378,67060,20549,1,547.0,0,547.0,347.0
116379,67060,20341,4,1562.0,15,5310.8,3792.0
116380,67061,20255,3,4284.0,0,12852.0,10782.0
116381,67062,21178,2,955.0,0,1910.0,1520.0
116382,67062,20048,1,753.0,5,715.35,590.0
116383,67063,20942,1,648.0,0,648.0,519.0
116384,67064,20902,4,858.0,0,3432.0,2320.0
116385,67064,20071,1,812.0,0,812.0,677.0
116386,67065,20781,1,2414.0,0,2414.0,1378.0
116387,67066,20611,1,4670.0,0,4670.0,3538.0
116388,67067,21059,3,1304.0,5,3716.4,2805.0
116389,67067,20267,3,985.0,0,2955.0,2223.0
116390,67067,20402,1,1083.0,0,1083.0,864.0
116391,67068,21168,1,560.0,5,532.0,400.0
116392,67068,20888,1,537.0,10,483.3,349.0
116393,67069,20907,1,5506.0,10,4955.4,3825.0
116394,67070,20039,3,703.0,0,2109.0,1239.0
116395,67070,20072,2,530.0,0,1060.0,840.0
116396,67071,21303,2,334.0,0,668.0,552.0
116397,67072,20204,1,875.0,0,875.0,518.0
116398,67073,20971,1,3471.0,10,3123.9,2149.0
116399,67074,20375,1,979.0,0,979.0,687.0
116400,67075,20997,1,1290.0,0,1290.0,914.0
116401,67076,20538,3,5541.0,5,15791.85,14088.0
116402,67077,20591,2,1806.0,0,3612.0,2468.0
116403,67078,21355,1,1910.0,0,1910.0,1130.0
116404,67079,21098,2,2604.0,15,4426.8,4044.0
116405,67080,20799,1,1536.0,0,1536.0,1058.0
116406,67081,20284,3,563.0,0,1689.0,1431.0
116407,67082,21089,1,1410.0,10,1269.0,924.0
116408,67083,20443,1,4913.0,0,4913.0,3212.0
116409,67083,20868,3,1698.0,0,5094.0,3711.0
116410,67083,20187,2,1407.0,0,2814.0,1848.0
116411,67084,21117,2,1424.0,25,2136.0,2416.0
116412,67085,20969,3,3318.0,0,9954.0,8127.0
116413,67085,20247,1,1581.0,10,1422.9,978.0
116414,67086,20449,1,696.0,5,661.2,384.0
116415,67086,20291,1,2746.0,0,2746.0,1704.0
116416,67087,20486,1,2687.0,5,2552.65,1560.0
116417,67087,21112,1,735.0,0,735.0,619.0
116418,67088,20813,1,1555.0,0,1555.0,894.0
116419,67089,20565,1,2273.0,0,2273.0,1717.0
116420,67089,21223,1,1066.0,5,1012.7,657.0
116421,67090,21273,1,717.0,0,717.0,564.0
116422,67090,21393,1,2005.0,0,2005.0,1614.0
116423,67091,20534,1,2000.0,15,1700.0,1552.0
116424,67092,21234,1,2298.0,10,2068.2,1404.0
116425,67092,21355,2,1910.0,0,3820.0,2260.0
116426,67093,20815,1,697.0,25,522.75,528.0
116427,67094,20197,2,3012.0,15,5120.4,4672.0
116428,67094,21409,3,1295.0,0,3885.0,3276.0
116429,67095,20070,2,591.0,15,1004.7,684.0
116430,67095,20678,3,8954.0,25,20146.5,21903.0
116431,67096,20180,1,573.0,15,487.05,339.0
116432,67096,20484,3,1646.0,0,4938.0,3036.0
116433,67097,21123,1,1955.0,5,1857.25,1089.0
116434,67097,20420,1,1759.0,5,1671.05,1404.0
116435,67098,21455,2,1961.0,10,3529.8,2294.0
116436,67099,20411,2,1772.0,5,3366.8,2898.0
116437,67099,21173,1,851.0,0,851.0,559.0
116438,67100,21471,3,1044.0,15,2662.2,1782.0
116439,67100,21423,1,1247.0,0,1247.0,897.0
116440,67101,21233,1,1112.0,0,1112.0,853.0
116441,67101,21010,2,831.0,5,1578.9,1194.0
116442,67102,20232,3,1459.0,25,3282.75,2880.0
116443,67102,21111,1,2127.0,20,1701.6,1209.0
116444,67102,21031,2,1667.0,0,3334.0,2526.0
116445,67103,20877,2,582.0,10,1047.6,918.0
116446,67103,20376,1,749.0,10,674.1,438.0
116447,67103,20189,1,835.0,25,626.25,641.0
116448,67104,20269,3,846.0,5,2411.1,1800.0
116449,67105,21337,1,2044.0,0,2044.0,1270.0
116450,67105,20884,2,718.0,20,1148.8,1022.0
116451,67106,20608,4,3225.0,0,12900.0,10144.0
116452,67106,20427,2,1365.0,0,2730.0,2286.0
116453,67106,20814,1,3709.0,15,3152.65,2398.0
116454,67107,21216,1,5292.0,0,5292.0,3454.0
116455,67107,21092,1,547.0,10,492.3,357.0
116456,67107,20093,3,839.0,0,2517.0,1947.0
116457,67108,20868,2,1698.0,0,3396.0,2474.0
116458,67109,20746,1,2174.0,10,1956.6,1804.0
116459,67110,20219,1,2686.0,15,2283.1,2185.0
116460,67111,21144,2,537.0,15,912.9,746.0
116461,67111,20260,2,1352.0,5,2568.8,1748.0
116462,67112,20780,3,2363.0,0,7089.0,4500.0
116463,67113,21402,2,1297.0,15,2204.9,1522.0
116464,67113,21252,2,817.0,15,1388.9,1364.0
116465,67114,20240,1,855.0,0,855.0,636.0
116466,67114,20171,4,1696.0,10,6105.6,4776.0
116467,67115,21012,1,984.0,15,836.4,602.0
116468,67115,20344,2,2071.0,15,3520.7,3312.0
116469,67116,20774,1,2040.0,20,1632.0,1642.0
116470,67116,20020,1,3090.0,20,2472.0,2214.0
116471,67117,21297,1,1765.0,10,1588.5,1190.0
116472,67118,21289,1,764.0,10,687.6,612.0
116473,67119,20149,1,1362.0,0,1362.0,783.0
116474,67120,20463,2,1316.0,10,2368.8,1938.0
116475,67121,21236,1,1905.0,10,1714.5,1271.0
116476,67122,21208,1,3731.0,15,3171.35,2983.0
116477,67123,20182,1,2122.0,10,1909.8,1724.0
116478,67124,20207,1,1077.0,15,915.45,783.0
116479,67125,20792,1,2925.0,0,2925.0,2133.0
116480,67125,20641,1,980.0,10,882.0,785.0
116481,67125,20428,1,1300.0,0,1300.0,1021.0
116482,67126,20466,3,851.0,0,2553.0,1671.0
116483,67127,20066,3,1643.0,0,4929.0,4011.0
116484,67128,20919,1,1659.0,0,1659.0,1129.0
116485,67129,20304,1,2365.0,0,2365.0,1937.0
116486,67130,21290,1,1146.0,20,916.8,862.0
116487,67131,21016,1,3255.0,5,3092.25,1824.0
116488,67131,20909,2,2347.0,20,3755.2,3834.0
116489,67132,20401,1,332.0,0,332.0,218.0
116490,67133,21483,1,2024.0,0,2024.0,1289.0
116491,67133,21208,1,3731.0,25,2798.25,2983.0
116492,67134,20326,1,1070.0,25,802.5,849.0
116493,67135,20142,1,800.0,0,800.0,644.0
116494,67136,20851,1,726.0,0,726.0,543.0
116495,67137,20034,1,1285.0,10,1156.5,714.0
116496,67138,20354,1,701.0,0,701.0,436.0
116497,67138,20201,1,2111.0,10,1899.9,1383.0
116498,67139,20170,1,735.0,5,698.25,437.0
116499,67140,20871,2,822.0,5,1561.8,1070.0
116500,67141,20644,4,2789.0,0,11156.0,7144.0
116501,67141,20340,3,717.0,10,1935.9,1521.0
116502,67142,20267,1,985.0,15,837.25,741.0
116503,67143,21230,2,1481.0,10,2665.8,2160.0
116504,67144,20710,2,1754.0,0,3508.0,2456.0
116505,67144,20250,1,1944.0,0,1944.0,1476.0
116506,67144,20332,2,2585.0,0,5170.0,3646.0
116507,67145,20491,1,1189.0,5,1129.55,742.0
116508,67146,20615,1,601.0,10,540.9,391.0
116509,67146,20106,1,1454.0,0,1454.0,897.0
116510,67146,20614,1,2786.0,0,2786.0,2038.0
116511,67147,20709,1,2000.0,15,1700.0,1113.0
116512,67147,20332,1,2585.0,15,2197.25,1823.0
116513,67148,20393,1,3012.0,5,2861.4,1758.0
116514,67148,20689,1,4242.0,20,3393.6,2984.0
116515,67149,20278,2,2109.0,0,4218.0,2986.0
116516,67150,21453,1,2790.0,0,2790.0,2087.0
116517,67150,21327,2,886.0,10,1594.8,1422.0
116518,67150,20781,1,2414.0,5,2293.3,1378.0
116519,67151,21175,1,2092.0,0,2092.0,1184.0
116520,67152,20320,1,1124.0,5,1067.8,656.0
116521,67153,20219,1,2686.0,0,2686.0,2185.0
116522,67153,20221,1,3948.0,10,3553.2,3192.0
116523,67154,20298,1,627.0,10,564.3,524.0
116524,67155,21214,1,887.0,10,798.3,551.0
116525,67155,20069,1,1784.0,0,1784.0,1045.0
116526,67156,20096,1,1012.0,0,1012.0,850.0
116527,67157,20704,1,5580.0,5,5301.0,4046.0
116528,67158,20163,1,1010.0,0,1010.0,643.0
116529,67159,20504,1,1938.0,5,1841.1,1368.0
116530,67160,20112,2,3010.0,0,6020.0,3668.0
116531,67161,20667,2,1518.0,0,3036.0,2264.0
116532,67161,20457,1,537.0,15,456.45,319.0
116533,67162,20105,3,1538.0,10,4152.6,3153.0
116534,67163,21191,1,1111.0,15,944.35,706.0
116535,67164,20087,1,1647.0,15,1399.95,1140.0
116536,67165,21052,1,557.0,0,557.0,442.0
116537,67165,21400,1,2017.0,0,2017.0,1511.0
116538,67166,21347,2,756.0,10,1360.8,970.0
116539,67166,20972,4,2375.0,10,8550.0,7388.0
116540,67167,20927,1,1878.0,5,1784.1,1256.0
116541,67168,21048,3,3609.0,25,8120.25,7461.0
116542,67169,20064,3,3214.0,10,8677.8,6594.0
116543,67170,20901,1,2480.0,0,2480.0,1709.0
116544,67171,20331,1,5731.0,10,5157.9,3261.0
116545,67172,21322,1,2079.0,0,2079.0,1337.0
116546,67173,20101,3,409.0,0,1227.0,714.0
116547,67174,21321,2,645.0,0,1290.0,922.0
116548,67175,20400,1,1082.0,15,919.7,685.0
116549,67175,21042,2,614.0,5,1166.6,1002.0
116550,67176,21388,1,1907.0,5,1811.65,1447.0
116551,67176,20519,1,1344.0,5,1276.8,1058.0
116552,67177,20682,1,6231.0,25,4673.25,3928.0
116553,67178,21134,1,852.0,5,809.4,470.0
116554,67178,20172,1,383.0,0,383.0,213.0
116555,67179,20278,2,2109.0,0,4218.0,2986.0
116556,67180,20803,2,455.0,0,910.0,582.0
116557,67180,21464,1,1338.0,0,1338.0,1037.0
116558,67181,20654,1,972.0,20,777.6,604.0
116559,67181,20909,1,2347.0,0,2347.0,1917.0
116560,67182,21459,1,1877.0,20,1501.6,1588.0
116561,67183,20185,1,1911.0,5,1815.45,1147.0
116562,67183,21207,1,227.0,0,227.0,192.0
116563,67184,20284,1,563.0,0,563.0,477.0
116564,67184,20968,1,2164.0,0,2164.0,1334.0
116565,67185,20598,1,1470.0,5,1396.5,1003.0
116566,67186,21431,2,1250.0,5,2375.0,1462.0
116567,67187,20591,3,1806.0,5,5147.1,3702.0
116568,67188,20395,1,4697.0,10,4227.3,3818.0
116569,67188,21389,1,2667.0,15,2266.95,1594.0
116570,67189,20583,1,2154.0,5,2046.3,1200.0
116571,67190,21151,3,1197.0,15,3052.35,2652.0
116572,67190,20785,1,363.0,0,363.0,253.0
116573,67191,21245,1,1176.0,15,999.6,877.0
116574,67192,21379,2,1271.0,0,2542.0,1796.0
116575,67192,20243,1,777.0,0,777.0,509.0
116576,67193,20039,2,703.0,10,1265.4,826.0
116577,67194,20654,3,972.0,10,2624.4,1812.0
116578,67194,21465,2,424.0,5,805.6,650.0
116579,67195,20293,2,744.0,0,1488.0,952.0
116580,67195,21003,2,735.0,20,1176.0,944.0
116581,67196,20067,1,1004.0,5,953.8,563.0
116582,67197,20890,1,708.0,0,708.0,583.0
116583,67198,21139,1,1249.0,5,1186.55,972.0
116584,67199,20295,2,1139.0,0,2278.0,1372.0
116585,67199,21277,2,433.0,25,649.5,704.0
116586,67200,20699,1,556.0,20,444.8,340.0
116587,67200,21470,1,1161.0,15,986.85,754.0
116588,67200,20386,1,1314.0,5,1248.3,921.0
116589,67201,20970,1,3940.0,5,3743.0,3260.0
116590,67202,20778,1,1586.0,10,1427.4,1166.0
116591,67203,20633,4,3157.0,0,12628.0,8744.0
116592,67204,21107,2,1572.0,25,2358.0,2066.0
116593,67205,20088,1,1600.0,0,1600.0,1219.0
116594,67206,21300,1,2863.0,5,2719.85,1869.0
116595,67207,21500,3,1599.0,0,4797.0,2736.0
116596,67208,20612,1,1282.0,0,1282.0,758.0
116597,67209,20547,1,1610.0,20,1288.0,1312.0
116598,67210,20077,1,679.0,10,611.1,376.0
116599,67211,20542,2,1695.0,0,3390.0,1974.0
116600,67211,20942,1,648.0,10,583.2,519.0
116601,67212,20869,2,423.0,15,719.1,596.0
116602,67212,20487,1,1873.0,25,1404.75,1035.0
116603,67213,21137,1,493.0,25,369.75,334.0
116604,67213,21290,1,1146.0,10,1031.4,862.0
116605,67214,21440,1,776.0,0,776.0,624.0
116606,67214,20869,1,423.0,25,317.25,298.0
116607,67215,20223,1,770.0,5,731.5,534.0
116608,67215,20759,1,1066.0,10,959.4,631.0
116609,67215,21140,1,1159.0,15,985.15,662.0
116610,67216,20164,2,3290.0,0,6580.0,4826.0
116611,67217,20886,1,5837.0,0,5837.0,4245.0
116612,67217,20946,3,1049.0,0,3147.0,2070.0
116613,67218,21160,3,1325.0,10,3577.5,2544.0
116614,67218,20120,2,1275.0,0,2550.0,1714.0
116615,67219,20749,1,2986.0,0,2986.0,1980.0
116616,67220,21130,1,1000.0,0,1000.0,761.0
116617,67220,21459,1,1877.0,20,1501.6,1588.0
116618,67221,20830,1,1247.0,5,1184.65,776.0
116619,67222,20791,1,1010.0,25,757.5,617.0
116620,67222,21064,1,1357.0,0,1357.0,872.0
116621,67223,20513,1,1649.0,0,1649.0,1116.0
116622,67223,20260,2,1352.0,0,2704.0,1748.0
116623,67224,20604,2,1903.0,5,3615.7,3102.0
116624,67224,21290,2,1146.0,10,2062.8,1724.0
116625,67225,21299,3,1315.0,10,3550.5,2940.0
116626,67225,21002,1,751.0,0,751.0,569.0
116627,67225,21043,2,802.0,0,1604.0,948.0
116628,67226,20599,1,13516.0,20,10812.8,10505.0
116629,67227,21387,1,881.0,0,881.0,629.0
116630,67228,20195,1,400.0,10,360.0,255.0
116631,67229,20321,1,966.0,0,966.0,740.0
116632,67230,20745,1,581.0,0,581.0,356.0
116633,67231,20548,1,582.0,0,582.0,490.0
116634,67231,20237,1,1256.0,5,1193.2,908.0
116635,67232,20142,2,800.0,0,1600.0,1288.0
116636,67233,20908,1,2258.0,0,2258.0,1592.0
116637,67234,21188,1,1168.0,15,992.8,722.0
116638,67235,20525,1,1303.0,20,1042.4,1069.0
116639,67236,20971,1,3471.0,10,3123.9,2149.0
116640,67237,21381,1,1096.0,0,1096.0,905.0
116641,67237,20176,3,1900.0,0,5700.0,3705.0
116642,67238,21439,1,891.0,15,757.35,524.0
116643,67238,20746,3,2174.0,5,6195.9,5412.0
116644,67238,20178,1,1413.0,0,1413.0,1073.0
116645,67239,20490,1,713.0,0,713.0,596.0
116646,67240,20401,1,332.0,5,315.4,218.0
116647,67241,20773,1,1217.0,0,1217.0,730.0
116648,67241,20360,1,1777.0,0,1777.0,1022.0
116649,67242,20860,1,2356.0,0,2356.0,1542.0
116650,67242,21306,1,254.0,0,254.0,204.0
116651,67243,20136,2,1043.0,0,2086.0,1636.0
116652,67244,20560,4,1077.0,0,4308.0,2504.0
116653,67244,20902,1,858.0,0,858.0,580.0
116654,67244,20515,1,6888.0,0,6888.0,5035.0
116655,67245,20748,2,1910.0,5,3629.0,2722.0
116656,67246,21396,1,1457.0,15,1238.45,836.0
116657,67246,21289,1,764.0,0,764.0,612.0
116658,67247,20151,1,1058.0,0,1058.0,702.0
116659,67248,20620,1,2282.0,0,2282.0,1681.0
116660,67248,21184,3,2366.0,15,6033.3,4713.0
116661,67249,21450,1,1853.0,0,1853.0,1391.0
116662,67250,21277,1,433.0,5,411.35,352.0
116663,67250,20603,1,2796.0,0,2796.0,1538.0
116664,67251,20603,1,2796.0,0,2796.0,1538.0
116665,67252,20590,1,7652.0,5,7269.4,6458.0
116666,67252,20079,1,2225.0,5,2113.75,1706.0
116667,67252,21068,1,1166.0,5,1107.7,707.0
116668,67253,21234,1,2298.0,5,2183.1,1404.0
116669,67253,20164,1,3290.0,5,3125.5,2413.0
116670,67254,20255,1,4284.0,25,3213.0,3594.0
116671,67254,20613,1,1610.0,20,1288.0,1214.0
116672,67255,20739,1,6826.0,20,5460.8,5742.0
116673,67256,21009,3,1670.0,5,4759.5,3117.0
116674,67257,20573,1,790.0,0,790.0,507.0
116675,67258,21442,1,1167.0,25,875.25,687.0
116676,67259,21472,1,1558.0,10,1402.2,998.0
116677,67260,21433,1,274.0,10,246.6,209.0
116678,67260,20920,1,1094.0,20,875.2,606.0
116679,67260,21334,2,814.0,20,1302.4,1106.0
116680,67261,21335,1,2320.0,0,2320.0,1662.0
116681,67261,21181,1,900.0,20,720.0,707.0
116682,67262,20924,1,2332.0,10,2098.8,1784.0
116683,67263,20642,1,5023.0,5,4771.85,3473.0
116684,67263,20948,1,558.0,5,530.1,329.0
116685,67263,20929,2,1290.0,5,2451.0,1904.0
116686,67264,20730,2,3237.0,0,6474.0,3628.0
116687,67265,21448,1,5027.0,5,4775.65,3603.0
116688,67265,20782,1,953.0,0,953.0,573.0
116689,67266,20196,1,1971.0,0,1971.0,1558.0
116690,67266,20857,2,655.0,0,1310.0,722.0
116691,67267,21041,1,2810.0,15,2388.5,1641.0
116692,67268,21233,1,1112.0,10,1000.8,853.0
116693,67268,20729,1,427.0,5,405.65,290.0
116694,67269,21229,2,860.0,0,1720.0,1112.0
116695,67270,20319,3,1062.0,0,3186.0,2343.0
116696,67271,21238,1,1033.0,0,1033.0,742.0
116697,67272,20024,1,2157.0,0,2157.0,1420.0
116698,67273,20970,1,3940.0,10,3546.0,3260.0
116699,67274,20920,1,1094.0,5,1039.3,606.0
116700,67275,20280,2,592.0,0,1184.0,806.0
116701,67275,21038,1,2013.0,10,1811.7,1472.0
116702,67276,21453,1,2790.0,15,2371.5,2087.0
116703,67277,20913,2,981.0,5,1863.9,1100.0
116704,67278,20472,2,3281.0,10,5905.8,5038.0
116705,67278,20464,1,803.0,0,803.0,534.0
116706,67279,21358,1,1380.0,0,1380.0,851.0
116707,67279,20864,1,641.0,0,641.0,383.0
116708,67280,20212,3,1348.0,0,4044.0,2688.0
116709,67281,20804,1,769.0,15,653.65,438.0
116710,67282,21212,2,1859.0,10,3346.2,2398.0
116711,67283,21084,1,632.0,0,632.0,396.0
116712,67283,21482,1,1006.0,20,804.8,843.0
116713,67284,20278,1,2109.0,0,2109.0,1493.0
116714,67285,20916,1,965.0,5,916.75,531.0
116715,67286,20534,1,2000.0,25,1500.0,1552.0
116716,67286,20120,3,1275.0,0,3825.0,2571.0
116717,67287,21065,1,2891.0,0,2891.0,1974.0
116718,67288,20564,2,1952.0,0,3904.0,2656.0
116719,67288,20359,1,5623.0,15,4779.55,3676.0
116720,67289,21245,1,1176.0,0,1176.0,877.0
116721,67290,20236,1,1174.0,0,1174.0,765.0
116722,67291,20162,1,1373.0,0,1373.0,1101.0
116723,67292,20471,4,2655.0,0,10620.0,7004.0
116724,67293,21380,1,891.0,0,891.0,664.0
116725,67293,20421,1,2317.0,0,2317.0,1300.0
116726,67294,20734,2,2357.0,15,4006.9,3452.0
116727,67294,20598,4,1470.0,10,5292.0,4012.0
116728,67294,20972,1,2375.0,5,2256.25,1847.0
116729,67295,20308,2,1303.0,0,2606.0,2006.0
116730,67296,20496,1,3404.0,5,3233.8,2664.0
116731,67297,20474,1,1484.0,10,1335.6,1091.0
116732,67297,20078,1,855.0,25,641.25,682.0
116733,67298,20305,2,2362.0,0,4724.0,3502.0
116734,67299,20213,1,8080.0,5,7676.0,6287.0
116735,67300,20355,1,599.0,20,479.2,342.0
116736,67301,21473,2,805.0,10,1449.0,928.0
116737,67302,20843,1,1336.0,0,1336.0,991.0
116738,67303,21413,1,983.0,5,933.85,804.0
116739,67304,21076,1,366.0,0,366.0,308.0
116740,67305,21402,1,1297.0,10,1167.3,761.0
116741,67305,20163,1,1010.0,10,909.0,643.0
116742,67306,21258,2,1262.0,0,2524.0,1648.0
116743,67307,20387,1,689.0,0,689.0,431.0
116744,67308,21460,4,1224.0,5,4651.2,3364.0
116745,67309,20991,1,842.0,10,757.8,610.0
116746,67309,20496,1,3404.0,5,3233.8,2664.0
116747,67309,20946,2,1049.0,0,2098.0,1380.0
116748,67310,21481,1,2817.0,0,2817.0,1981.0
116749,67310,20096,2,1012.0,10,1821.6,1700.0
116750,67311,21311,2,2214.0,10,3985.2,3282.0
116751,67312,20315,2,1174.0,10,2113.2,1884.0
116752,67313,20062,2,2424.0,5,4605.6,2674.0
116753,67313,20451,1,727.0,5,690.65,409.0
116754,67314,20933,1,890.0,10,801.0,510.0
116755,67314,20290,1,1108.0,0,1108.0,622.0
116756,67314,21223,3,1066.0,10,2878.2,1971.0
116757,67315,20809,1,569.0,10,512.1,338.0
116758,67316,21081,1,2530.0,15,2150.5,2144.0
116759,67316,21041,1,2810.0,0,2810.0,1641.0
116760,67317,20885,1,3990.0,10,3591.0,3143.0
116761,67317,20626,1,4307.0,0,4307.0,2747.0
116762,67318,20772,1,558.0,20,446.4,342.0
116763,67318,21095,1,663.0,10,596.7,452.0
116764,67319,20198,1,2421.0,15,2057.85,1835.0
116765,67320,20523,1,498.0,25,373.5,381.0
116766,67320,21027,1,1015.0,5,964.25,709.0
116767,67320,20181,1,1043.0,0,1043.0,870.0
116768,67321,21473,1,805.0,15,684.25,464.0
116769,67321,20132,1,1332.0,0,1332.0,931.0
116770,67321,21148,4,1596.0,15,5426.4,4556.0
116771,67322,21400,1,2017.0,0,2017.0,1511.0
116772,67323,21207,1,227.0,15,192.95,192.0
116773,67324,21229,1,860.0,0,860.0,556.0
116774,67325,20799,1,1536.0,10,1382.4,1058.0
116775,67326,21426,2,672.0,0,1344.0,998.0
116776,67326,20809,1,569.0,0,569.0,338.0
116777,67327,21157,1,1088.0,5,1033.6,884.0
116778,67328,20946,1,1049.0,0,1049.0,690.0
116779,67328,20613,1,1610.0,0,1610.0,1214.0
116780,67329,20495,1,701.0,0,701.0,407.0
116781,67329,20736,1,784.0,20,627.2,483.0
116782,67330,21217,1,2494.0,0,2494.0,1413.0
116783,67330,20249,1,5015.0,15,4262.75,4049.0
116784,67331,21077,1,3947.0,15,3354.95,2564.0
116785,67331,20174,3,1123.0,15,2863.65,1935.0
116786,67332,20772,1,558.0,0,558.0,342.0
116787,67333,21169,1,622.0,15,528.7,418.0
116788,67333,20576,1,2875.0,15,2443.75,2340.0
116789,67334,20882,1,413.0,25,309.75,318.0
116790,67335,20378,1,1526.0,0,1526.0,934.0
116791,67336,20389,2,1312.0,15,2230.4,1904.0
116792,67336,20389,1,1312.0,15,1115.2,952.0
116793,67337,21367,1,1029.0,20,823.2,591.0
116794,67337,21097,2,324.0,5,615.6,426.0
116795,67338,20346,1,2923.0,0,2923.0,2094.0
116796,67339,20150,1,925.0,10,832.5,529.0
116797,67340,20507,1,934.0,25,700.5,590.0
116798,67341,21055,1,1715.0,5,1629.25,1330.0
116799,67342,20556,1,1700.0,10,1530.0,1392.0
116800,67343,20151,1,1058.0,5,1005.1,702.0
116801,67343,20053,4,1028.0,10,3700.8,2496.0
116802,67344,20512,1,889.0,0,889.0,570.0
116803,67344,21006,2,1809.0,0,3618.0,2626.0
116804,67345,21015,3,1494.0,15,3809.7,3285.0
116805,67346,20148,2,1719.0,0,3438.0,2250.0
116806,67347,20947,1,662.0,15,562.7,387.0
116807,67348,20560,1,1077.0,0,1077.0,626.0
116808,67348,20202,1,1997.0,0,1997.0,1530.0
116809,67348,20629,2,3317.0,10,5970.6,3844.0
116810,67349,20929,3,1290.0,0,3870.0,2856.0
116811,67350,20271,1,1771.0,0,1771.0,1284.0
116812,67350,21218,2,1483.0,5,2817.7,2492.0
116813,67350,20699,2,556.0,15,945.2,680.0
116814,67351,21387,1,881.0,10,792.9,629.0
116815,67352,20649,1,695.0,15,590.75,479.0
116816,67353,21032,1,1093.0,0,1093.0,760.0
